REGION,YEAR,WEEK,ILITOTAL
Region 9,2013,33,430
Region 10,2013,33,13
Region 1,2013,34,164
Region 2,2013,34,811
Region 3,2013,34,357
Region 4,2013,34,736
Region 5,2013,34,520
Region 6,2013,34,1047
Region 7,2013,34,54
Region 8,2013,34,223
Region 9,2013,34,390
Region 10,2013,34,15
Region 1,2013,35,162
Region 2,2013,35,807
Region 3,2013,35,620
Region 4,2013,35,823
Region 5,2013,35,583
Region 6,2013,35,1327
Region 7,2013,35,20
Region 8,2013,35,160
Region 9,2013,35,537
Region 10,2013,35,14
Region 1,2013,36,77
Region 2,2013,36,802
Region 3,2013,36,894
Region 4,2013,36,832
Region 5,2013,36,625
Region 6,2013,36,1543
Region 7,2013,36,72
Region 8,2013,36,283
Region 9,2013,36,486
Region 10,2013,36,12
Region 1,2013,37,165
Region 2,2013,37,899
Region 3,2013,37,1007
Region 4,2013,37,921
Region 5,2013,37,748
Region 6,2013,37,1792
Region 7,2013,37,97
Region 8,2013,37,138
Region 9,2013,37,583
Region 10,2013,37,24
Region 1,2013,38,195
Region 2,2013,38,1321
Region 3,2013,38,1161
Region 4,2013,38,848
Region 5,2013,38,806
Region 6,2013,38,1936
Region 7,2013,38,80
Region 8,2013,38,157
Region 9,2013,38,576
Region 10,2013,38,30
Region 1,2013,39,265
Region 2,2013,39,1565
Region 3,2013,39,1129
Region 4,2013,39,1040
Region 5,2013,39,828
Region 6,2013,39,2058
Region 7,2013,39,143
Region 8,2013,39,254
Region 9,2013,39,644
Region 10,2013,39,37
Region 1,2013,40,368
Region 2,2013,40,1792
Region 3,2013,40,1289
Region 4,2013,40,1453
Region 5,2013,40,1230
Region 6,2013,40,1910
Region 7,2013,40,182
Region 8,2013,40,408
Region 9,2013,40,972
Region 10,2013,40,73
Region 1,2013,41,391
Region 2,2013,41,1663
Region 3,2013,41,1287
Region 4,2013,41,1546
Region 5,2013,41,1387
Region 6,2013,41,2153
Region 7,2013,41,236
Region 8,2013,41,492
Region 9,2013,41,1192
Region 10,2013,41,73
Region 1,2013,42,421
Region 2,2013,42,1767
Region 3,2013,42,1412
Region 4,2013,42,1705
Region 5,2013,42,1381
Region 6,2013,42,2135
Region 7,2013,42,217
Region 8,2013,42,391
Region 9,2013,42,1140
Region 10,2013,42,89
Region 1,2013,43,391
Region 2,2013,43,2025
Region 3,2013,43,1559
Region 4,2013,43,2107
Region 5,2013,43,1512
Region 6,2013,43,2393
Region 7,2013,43,276
Region 8,2013,43,538
Region 9,2013,43,1154
Region 10,2013,43,81
Region 1,2013,44,403
Region 2,2013,44,2093
Region 3,2013,44,1559
Region 4,2013,44,2208
Region 5,2013,44,1575
Region 6,2013,44,2362
Region 7,2013,44,268
Region 8,2013,44,647
Region 9,2013,44,1302
Region 10,2013,44,85
Region 1,2013,45,434
Region 2,2013,45,2129
Region 3,2013,45,1577
Region 4,2013,45,2605
Region 5,2013,45,1603
Region 6,2013,45,2574
Region 7,2013,45,290
Region 8,2013,45,697
Region 9,2013,45,1524
Region 10,2013,45,65
Region 1,2013,46,440
Region 2,2013,46,2135
Region 3,2013,46,1677
Region 4,2013,46,2622
Region 5,2013,46,1597
Region 6,2013,46,3152
Region 7,2013,46,243
Region 8,2013,46,597
Region 9,2013,46,1381
Region 10,2013,46,83
Region 1,2013,47,385
Region 2,2013,47,2277
Region 3,2013,47,1720
Region 4,2013,47,3053
Region 5,2013,47,1582
Region 6,2013,47,3353
Region 7,2013,47,290
Region 8,2013,47,953
Region 9,2013,47,1484
Region 10,2013,47,71
Region 1,2013,48,335
Region 2,2013,48,2276
Region 3,2013,48,1600
Region 4,2013,48,2652
Region 5,2013,48,1527
Region 6,2013,48,3180
Region 7,2013,48,220
Region 8,2013,48,894
Region 9,2013,48,1222
Region 10,2013,48,69
Region 1,2013,49,440
Region 2,2013,49,2978
Region 3,2013,49,2094
Region 4,2013,49,4021
Region 5,2013,49,2009
Region 6,2013,49,4463
Region 7,2013,49,342
Region 8,2013,49,860
Region 9,2013,49,1621
Region 10,2013,49,92
Region 1,2013,50,509
Region 2,2013,50,2695
Region 3,2013,50,1996
Region 4,2013,50,3778
Region 5,2013,50,2011
Region 6,2013,50,5145
Region 7,2013,50,395
Region 8,2013,50,967
Region 9,2013,50,1773
Region 10,2013,50,129
Region 1,2013,51,527
Region 2,2013,51,3088
Region 3,2013,51,2521
Region 4,2013,51,4641
Region 5,2013,51,2509
Region 6,2013,51,6695
Region 7,2013,51,640
Region 8,2013,51,1731
Region 9,2013,51,2127
Region 10,2013,51,218
Region 1,2013,52,513
Region 2,2013,52,3434
Region 3,2013,52,3254
Region 4,2013,52,4531
Region 5,2013,52,2836
Region 6,2013,52,7431
Region 7,2013,52,746
Region 8,2013,52,1700
Region 9,2013,52,2161
Region 10,2013,52,382
Region 1,2014,1,509
Region 2,2014,1,3356
Region 3,2014,1,3981
Region 4,2014,1,4767
Region 5,2014,1,2994
Region 6,2014,1,7727
Region 7,2014,1,824
Region 8,2014,1,1481
Region 9,2014,1,2536
Region 10,2014,1,479
Region 1,2014,2,689
Region 2,2014,2,3416
Region 3,2014,2,4281
Region 4,2014,2,4285
Region 5,2014,2,2760
Region 6,2014,2,6658
Region 7,2014,2,778
Region 8,2014,2,1575
Region 9,2014,2,3129
Region 10,2014,2,576
Region 1,2014,3,861
Region 2,2014,3,3862
Region 3,2014,3,4907
Region 4,2014,3,4133
Region 5,2014,3,2886
Region 6,2014,3,5693
Region 7,2014,3,914
Region 8,2014,3,1389
Region 9,2014,3,3298
Region 10,2014,3,427
Region 1,2014,4,889
Region 2,2014,4,3322
Region 3,2014,4,4364
Region 4,2014,4,3795
Region 5,2014,4,2701
Region 6,2014,4,4681
Region 7,2014,4,845
Region 8,2014,4,1249
Region 9,2014,4,3333
Region 10,2014,4,323
Region 1,2014,5,1004
Region 2,2014,5,3293
Region 3,2014,5,3770
Region 4,2014,5,3256
Region 5,2014,5,2264
Region 6,2014,5,4550
Region 7,2014,5,787
Region 8,2014,5,1080
Region 9,2014,5,3226
Region 10,2014,5,254
Region 1,2014,6,1036
Region 2,2014,6,3286
Region 3,2014,6,3214
Region 4,2014,6,2911
Region 5,2014,6,2105
Region 6,2014,6,3946
Region 7,2014,6,529
Region 8,2014,6,1034
Region 9,2014,6,2810
Region 10,2014,6,214
Region 1,2014,7,868
Region 2,2014,7,2791
Region 3,2014,7,2956
Region 4,2014,7,2169
Region 5,2014,7,2052
Region 6,2014,7,3363
Region 7,2014,7,470
Region 8,2014,7,922
Region 9,2014,7,2437
Region 10,2014,7,167
Region 1,2014,8,702
Region 2,2014,8,2657
Region 3,2014,8,2869
Region 4,2014,8,1990
Region 5,2014,8,2120
Region 6,2014,8,3328
Region 7,2014,8,414
Region 8,2014,8,928
Region 9,2014,8,2069
Region 10,2014,8,157
Region 1,2014,9,672
Region 2,2014,9,2443
Region 3,2014,9,2524
Region 4,2014,9,1847
Region 5,2014,9,2085
Region 6,2014,9,2972
Region 7,2014,9,385
Region 8,2014,9,813
Region 9,2014,9,2064
Region 10,2014,9,109
Region 1,2014,10,648
Region 2,2014,10,2795
Region 3,2014,10,2236
Region 4,2014,10,1640
Region 5,2014,10,1870
Region 6,2014,10,2893
Region 7,2014,10,308
Region 8,2014,10,760
Region 9,2014,10,1754
Region 10,2014,10,140
Region 1,2014,11,545
Region 2,2014,11,3347
Region 3,2014,11,1956
Region 4,2014,11,1222
Region 5,2014,11,1854
Region 6,2014,11,2470
Region 7,2014,11,353
Region 8,2014,11,710
Region 9,2014,11,1492
Region 10,2014,11,75
Region 1,2014,12,665
Region 2,2014,12,4291
Region 3,2014,12,1970
Region 4,2014,12,1273
Region 5,2014,12,1731
Region 6,2014,12,2551
Region 7,2014,12,255
Region 8,2014,12,645
Region 9,2014,12,1452
Region 10,2014,12,93
Region 1,2014,13,650
Region 2,2014,13,4809
Region 3,2014,13,1865
Region 4,2014,13,1206
Region 5,2014,13,1789
Region 6,2014,13,2311
Region 7,2014,13,196
Region 8,2014,13,571
Region 9,2014,13,1193
Region 10,2014,13,71
Region 1,2014,14,825
Region 2,2014,14,4623
Region 3,2014,14,1965
Region 4,2014,14,1126
Region 5,2014,14,1781
Region 6,2014,14,2313
Region 7,2014,14,230
Region 8,2014,14,575
Region 9,2014,14,1094
Region 10,2014,14,105
Region 1,2014,15,976
Region 2,2014,15,4235
Region 3,2014,15,1880
Region 4,2014,15,1014
Region 5,2014,15,1731
Region 6,2014,15,2423
Region 7,2014,15,188
Region 8,2014,15,545
Region 9,2014,15,1125
Region 10,2014,15,89
Region 1,2014,16,789
Region 2,2014,16,2964
Region 3,2014,16,1447
Region 4,2014,16,995
Region 5,2014,16,1480
Region 6,2014,16,2195
Region 7,2014,16,167
Region 8,2014,16,462
Region 9,2014,16,1123
Region 10,2014,16,101
Region 1,2014,17,629
Region 2,2014,17,2430
Region 3,2014,17,1384
Region 4,2014,17,967
Region 5,2014,17,1541
Region 6,2014,17,2053
Region 7,2014,17,176
Region 8,2014,17,514
Region 9,2014,17,1010
Region 10,2014,17,110
Region 1,2014,18,514
Region 2,2014,18,2048
Region 3,2014,18,1298
Region 4,2014,18,865
Region 5,2014,18,1446
Region 6,2014,18,1771
Region 7,2014,18,144
Region 8,2014,18,471
Region 9,2014,18,1012
Region 10,2014,18,79
Region 1,2014,19,490
Region 2,2014,19,2190
Region 3,2014,19,1286
Region 4,2014,19,851
Region 5,2014,19,1502
Region 6,2014,19,1813
Region 7,2014,19,142
Region 8,2014,19,398
Region 9,2014,19,1001
Region 10,2014,19,102
Region 1,2014,20,390
Region 2,2014,20,2074
Region 3,2014,20,1192
Region 4,2014,20,682
Region 5,2014,20,1239
Region 6,2014,20,1848
Region 7,2014,20,110
Region 8,2014,20,388
Region 9,2014,20,1022
Region 10,2014,20,88
Region 1,2014,21,289
Region 2,2014,21,1916
Region 3,2014,21,1319
Region 4,2014,21,746
Region 5,2014,21,1178
Region 6,2014,21,1797
Region 7,2014,21,100
Region 8,2014,21,386
Region 9,2014,21,1013
Region 10,2014,21,53
Region 1,2014,22,222
Region 2,2014,22,1751
Region 3,2014,22,1155
Region 4,2014,22,691
Region 5,2014,22,923
Region 6,2014,22,1602
Region 7,2014,22,109
Region 8,2014,22,322
Region 9,2014,22,856
Region 10,2014,22,27
Region 1,2014,23,273
Region 2,2014,23,1764
Region 3,2014,23,1087
Region 4,2014,23,686
Region 5,2014,23,1002
Region 6,2014,23,1454
Region 7,2014,23,57
Region 8,2014,23,50
Region 9,2014,23,829
Region 10,2014,23,27
Region 1,2014,24,236
Region 2,2014,24,1622
Region 3,2014,24,986
Region 4,2014,24,591
Region 5,2014,24,876
Region 6,2014,24,1340
Region 7,2014,24,54
Region 8,2014,24,259
Region 9,2014,24,796
Region 10,2014,24,23
Region 1,2014,25,224
Region 2,2014,25,1864
Region 3,2014,25,950
Region 4,2014,25,462
Region 5,2014,25,853
Region 6,2014,25,1197
Region 7,2014,25,69
Region 8,2014,25,47
Region 9,2014,25,684
Region 10,2014,25,19
Region 1,2014,26,233
Region 2,2014,26,1724
Region 3,2014,26,847
Region 4,2014,26,456
Region 5,2014,26,646
Region 6,2014,26,1133
Region 7,2014,26,39
Region 8,2014,26,230
Region 9,2014,26,717
Region 10,2014,26,13
Region 1,2014,27,216
Region 2,2014,27,1439
Region 3,2014,27,842
Region 4,2014,27,436
Region 5,2014,27,504
Region 6,2014,27,1033
Region 7,2014,27,45
Region 8,2014,27,207
Region 9,2014,27,620
Region 10,2014,27,10
Region 1,2014,28,171
Region 2,2014,28,1512
Region 3,2014,28,751
Region 4,2014,28,402
Region 5,2014,28,495
Region 6,2014,28,1091
Region 7,2014,28,51
Region 8,2014,28,189
Region 9,2014,28,619
Region 10,2014,28,14
Region 1,2014,29,181
Region 2,2014,29,1481
Region 3,2014,29,699
Region 4,2014,29,405
Region 5,2014,29,454
Region 6,2014,29,1022
Region 7,2014,29,52
Region 8,2014,29,153
Region 9,2014,29,622
Region 10,2014,29,14
Region 1,2014,30,188
Region 2,2014,30,1287
Region 3,2014,30,636
Region 4,2014,30,442
Region 5,2014,30,447
Region 6,2014,30,936
Region 7,2014,30,52
Region 8,2014,30,229
Region 9,2014,30,542
Region 10,2014,30,6
Region 1,2014,31,168
Region 2,2014,31,1424
Region 3,2014,31,673
Region 4,2014,31,402
Region 5,2014,31,458
Region 6,2014,31,1058
Region 7,2014,31,57
Region 8,2014,31,174
Region 9,2014,31,510
Region 10,2014,31,18
Region 1,2014,32,165
Region 2,2014,32,1334
Region 3,2014,32,598
Region 4,2014,32,459
Region 5,2014,32,478
Region 6,2014,32,1008
Region 7,2014,32,57
Region 8,2014,32,190
Region 9,2014,32,445
Region 10,2014,32,10
Region 1,2014,33,180
Region 2,2014,33,1297
Region 3,2014,33,716
Region 4,2014,33,533
Region 5,2014,33,487
Region 6,2014,33,1058
Region 7,2014,33,20
Region 8,2014,33,224
Region 9,2014,33,457
Region 10,2014,33,8
Region 1,2014,34,169
Region 2,2014,34,1277
Region 3,2014,34,741
Region 4,2014,34,664
Region 5,2014,34,523
Region 6,2014,34,1140
Region 7,2014,34,58
Region 8,2014,34,215
Region 9,2014,34,505
Region 10,2014,34,13
Region 1,2014,35,168
Region 2,2014,35,1351
Region 3,2014,35,807
Region 4,2014,35,695
Region 5,2014,35,505
Region 6,2014,35,1328
Region 7,2014,35,82
Region 8,2014,35,233
Region 9,2014,35,624
Region 10,2014,35,6
Region 1,2014,36,181
Region 2,2014,36,1396
Region 3,2014,36,948
Region 4,2014,36,656
Region 5,2014,36,713
Region 6,2014,36,1435
Region 7,2014,36,25
Region 8,2014,36,68
Region 9,2014,36,618
Region 10,2014,36,10
Region 1,2014,37,204
Region 2,2014,37,1652
Region 3,2014,37,1359
Region 4,2014,37,774
Region 5,2014,37,1184
Region 6,2014,37,1664
Region 7,2014,37,123
Region 8,2014,37,345
Region 9,2014,37,811
Region 10,2014,37,14
Region 1,2014,38,245
Region 2,2014,38,2136
Region 3,2014,38,1481
Region 4,2014,38,805
Region 5,2014,38,1217
Region 6,2014,38,1681
Region 7,2014,38,133
Region 8,2014,38,289
Region 9,2014,38,867
Region 10,2014,38,34
Region 1,2014,39,248
Region 2,2014,39,2288
Region 3,2014,39,1614
Region 4,2014,39,880
Region 5,2014,39,999
Region 6,2014,39,1648
Region 7,2014,39,113
Region 8,2014,39,275
Region 9,2014,39,786
Region 10,2014,39,23
Region 1,2014,40,352
Region 2,2014,40,2253
Region 3,2014,40,1692
Region 4,2014,40,1174
Region 5,2014,40,1083
Region 6,2014,40,1680
Region 7,2014,40,220
Region 8,2014,40,306
Region 9,2014,40,1329
Region 10,2014,40,61
Region 1,2014,41,386
Region 2,2014,41,2128
Region 3,2014,41,1742
Region 4,2014,41,1509
Region 5,2014,41,1116
Region 6,2014,41,1997
Region 7,2014,41,269
Region 8,2014,41,327
Region 9,2014,41,1380
Region 10,2014,41,123
Region 1,2014,42,357
Region 2,2014,42,2637
Region 3,2014,42,1808
Region 4,2014,42,1383
Region 5,2014,42,1227
Region 6,2014,42,2392
Region 7,2014,42,292
Region 8,2014,42,359
Region 9,2014,42,1365
Region 10,2014,42,121
Region 1,2014,43,330
Region 2,2014,43,2654
Region 3,2014,43,1903
Region 4,2014,43,1628
Region 5,2014,43,1332
Region 6,2014,43,2326
Region 7,2014,43,289
Region 8,2014,43,377
Region 9,2014,43,1344
Region 10,2014,43,109
Region 1,2014,44,433
Region 2,2014,44,2500
Region 3,2014,44,1897
Region 4,2014,44,1657
Region 5,2014,44,1441
Region 6,2014,44,2362
Region 7,2014,44,227
Region 8,2014,44,367
Region 9,2014,44,1303
Region 10,2014,44,126
Region 1,2014,45,504
Region 2,2014,45,2803
Region 3,2014,45,1967
Region 4,2014,45,1964
Region 5,2014,45,1626
Region 6,2014,45,2614
Region 7,2014,45,256
Region 8,2014,45,370
Region 9,2014,45,1591
Region 10,2014,45,158
Region 1,2014,46,463
Region 2,2014,46,2518
Region 3,2014,46,2055
Region 4,2014,46,2306
Region 5,2014,46,1718
Region 6,2014,46,2692
Region 7,2014,46,297
Region 8,2014,46,442
Region 9,2014,46,1422
Region 10,2014,46,149
Region 1,2014,47,425
Region 2,2014,47,2779
Region 3,2014,47,2070
Region 4,2014,47,3169
Region 5,2014,47,1950
Region 6,2014,47,3606
Region 7,2014,47,324
Region 8,2014,47,463
Region 9,2014,47,1720
Region 10,2014,47,168
Region 1,2014,48,359
Region 2,2014,48,2772
Region 3,2014,48,2211
Region 4,2014,48,3132
Region 5,2014,48,2261
Region 6,2014,48,4428
Region 7,2014,48,373
Region 8,2014,48,525
Region 9,2014,48,1398
Region 10,2014,48,143
Region 1,2014,49,542
Region 2,2014,49,3253
Region 3,2014,49,2905
Region 4,2014,49,4053
Region 5,2014,49,3634
Region 6,2014,49,5316
Region 7,2014,49,524
Region 8,2014,49,666
Region 9,2014,49,1810
Region 10,2014,49,202
Region 1,2014,50,594
Region 2,2014,50,3363
Region 3,2014,50,4083
Region 4,2014,50,5798
Region 5,2014,50,5288
Region 6,2014,50,5903
Region 7,2014,50,1104
Region 8,2014,50,915
Region 9,2014,50,1896
Region 10,2014,50,228
Region 1,2014,51,625
Region 2,2014,51,3877
Region 3,2014,51,6695
Region 4,2014,51,8523
Region 5,2014,51,5899
Region 6,2014,51,6951
Region 7,2014,51,1359
Region 8,2014,51,1127
Region 9,2014,51,2038
Region 10,2014,51,288
Region 1,2014,52,651
Region 2,2014,52,4482
Region 3,2014,52,11784
Region 4,2014,52,8348
Region 5,2014,52,4683
Region 6,2014,52,5797
Region 7,2014,52,1197
Region 8,2014,52,1395
Region 9,2014,52,1913
Region 10,2014,52,283
Region 1,2014,53,688
Region 2,2014,53,4448
Region 3,2014,53,10884
Region 4,2014,53,5773
Region 5,2014,53,3818
Region 6,2014,53,5714
Region 7,2014,53,1214
Region 8,2014,53,1544
Region 9,2014,53,2457
Region 10,2014,53,351
Region 1,2015,1,915
Region 2,2015,1,4203
Region 3,2015,1,7757
Region 4,2015,1,4653
Region 5,2015,1,2891
Region 6,2015,1,4925
Region 7,2015,1,915
Region 8,2015,1,1453
Region 9,2015,1,3325
Region 10,2015,1,446
Region 1,2015,2,1306
Region 2,2015,2,4666
Region 3,2015,2,6176
Region 4,2015,2,4168
Region 5,2015,2,2518
Region 6,2015,2,5937
Region 7,2015,2,826
Region 8,2015,2,1455
Region 9,2015,2,3645
Region 10,2015,2,507
Region 1,2015,3,1923
Region 2,2015,3,5215
Region 3,2015,3,5979
Region 4,2015,3,4664
Region 5,2015,3,2230
Region 6,2015,3,6606
Region 7,2015,3,899
Region 8,2015,3,1376
Region 9,2015,3,3838
Region 10,2015,3,491
Region 1,2015,4,1557
Region 2,2015,4,4421
Region 3,2015,4,5613
Region 4,2015,4,4328
Region 5,2015,4,2039
Region 6,2015,4,5818
Region 7,2015,4,968
Region 8,2015,4,1285
Region 9,2015,4,4166
Region 10,2015,4,426
Region 1,2015,5,1463
Region 2,2015,5,4355
Region 3,2015,5,4912
Region 4,2015,5,4192
Region 5,2015,5,1910
Region 6,2015,5,5336
Region 7,2015,5,800
Region 8,2015,5,1210
Region 9,2015,5,3620
Region 10,2015,5,353
Region 1,2015,6,1271
Region 2,2015,6,4041
Region 3,2015,6,4246
Region 4,2015,6,3771
Region 5,2015,6,2191
Region 6,2015,6,4789
Region 7,2015,6,637
Region 8,2015,6,996
Region 9,2015,6,2990
Region 10,2015,6,286
Region 1,2015,7,973
Region 2,2015,7,2972
Region 3,2015,7,3032
Region 4,2015,7,3531
Region 5,2015,7,2067
Region 6,2015,7,4436
Region 7,2015,7,541
Region 8,2015,7,907
Region 9,2015,7,2459
Region 10,2015,7,191
Region 1,2015,8,890
Region 2,2015,8,2694
Region 3,2015,8,2518
Region 4,2015,8,3367
Region 5,2015,8,2005
Region 6,2015,8,3757
Region 7,2015,8,571
Region 8,2015,8,811
Region 9,2015,8,2380
Region 10,2015,8,185
Region 1,2015,9,797
Region 2,2015,9,2361
Region 3,2015,9,2433
Region 4,2015,9,3257
Region 5,2015,9,2084
Region 6,2015,9,3770
Region 7,2015,9,577
Region 8,2015,9,796
Region 9,2015,9,2187
Region 10,2015,9,179
Region 1,2015,10,767
Region 2,2015,10,2465
Region 3,2015,10,2284
Region 4,2015,10,2546
Region 5,2015,10,2251
Region 6,2015,10,3914
Region 7,2015,10,491
Region 8,2015,10,672
Region 9,2015,10,2248
Region 10,2015,10,195
Region 1,2015,11,695
Region 2,2015,11,2479
Region 3,2015,11,2340
Region 4,2015,11,2202
Region 5,2015,11,2342
Region 6,2015,11,3503
Region 7,2015,11,351
Region 8,2015,11,674
Region 9,2015,11,1939
Region 10,2015,11,170
Region 1,2015,12,728
Region 2,2015,12,2631
Region 3,2015,12,2685
Region 4,2015,12,1897
Region 5,2015,12,2276
Region 6,2015,12,3156
Region 7,2015,12,318
Region 8,2015,12,604
Region 9,2015,12,1698
Region 10,2015,12,129
Region 1,2015,13,756
Region 2,2015,13,2392
Region 3,2015,13,2626
Region 4,2015,13,1632
Region 5,2015,13,2183
Region 6,2015,13,2643
Region 7,2015,13,347
Region 8,2015,13,587
Region 9,2015,13,1671
Region 10,2015,13,138
Region 1,2015,14,691
Region 2,2015,14,2145
Region 3,2015,14,2494
Region 4,2015,14,1591
Region 5,2015,14,2009
Region 6,2015,14,2404
Region 7,2015,14,294
Region 8,2015,14,493
Region 9,2015,14,1519
Region 10,2015,14,93
Region 1,2015,15,621
Region 2,2015,15,1915
Region 3,2015,15,2122
Region 4,2015,15,1288
Region 5,2015,15,1717
Region 6,2015,15,2105
Region 7,2015,15,232
Region 8,2015,15,447
Region 9,2015,15,1482
Region 10,2015,15,115
Region 1,2015,16,551
Region 2,2015,16,1948
Region 3,2015,16,1867
Region 4,2015,16,1203
Region 5,2015,16,1396
Region 6,2015,16,1769
Region 7,2015,16,194
Region 8,2015,16,526
Region 9,2015,16,1280
Region 10,2015,16,126
Region 1,2015,17,439
Region 2,2015,17,1928
Region 3,2015,17,1947
Region 4,2015,17,1134
Region 5,2015,17,1421
Region 6,2015,17,1998
Region 7,2015,17,205
Region 8,2015,17,492
Region 9,2015,17,1392
Region 10,2015,17,139
Region 1,2015,18,389
Region 2,2015,18,2174
Region 3,2015,18,1805
Region 4,2015,18,1074
Region 5,2015,18,1251
Region 6,2015,18,1993
Region 7,2015,18,142
Region 8,2015,18,410
Region 9,2015,18,1373
Region 10,2015,18,83
Region 1,2015,19,286
Region 2,2015,19,1975
Region 3,2015,19,1586
Region 4,2015,19,1131
Region 5,2015,19,1094
Region 6,2015,19,1795
Region 7,2015,19,114
Region 8,2015,19,317
Region 9,2015,19,1298
Region 10,2015,19,75
Region 1,2015,20,283
Region 2,2015,20,1943
Region 3,2015,20,1487
Region 4,2015,20,1002
Region 5,2015,20,961
Region 6,2015,20,1707
Region 7,2015,20,85
Region 8,2015,20,307
Region 9,2015,20,1160
Region 10,2015,20,89
Region 1,2015,21,248
Region 2,2015,21,1822
Region 3,2015,21,1513
Region 4,2015,21,834
Region 5,2015,21,696
Region 6,2015,21,1414
Region 7,2015,21,30
Region 8,2015,21,334
Region 9,2015,21,962
Region 10,2015,21,60
Region 1,2015,22,227
Region 2,2015,22,1624
Region 3,2015,22,1242
Region 4,2015,22,686
Region 5,2015,22,698
Region 6,2015,22,1111
Region 7,2015,22,27
Region 8,2015,22,282
Region 9,2015,22,1006
Region 10,2015,22,43
Region 1,2015,23,257
Region 2,2015,23,1789
Region 3,2015,23,1244
Region 4,2015,23,590
Region 5,2015,23,651
Region 6,2015,23,1111
Region 7,2015,23,27
Region 8,2015,23,221
Region 9,2015,23,818
Region 10,2015,23,36
Region 1,2015,24,199
Region 2,2015,24,1455
Region 3,2015,24,1115
Region 4,2015,24,500
Region 5,2015,24,548
Region 6,2015,24,1064
Region 7,2015,24,27
Region 8,2015,24,200
Region 9,2015,24,712
Region 10,2015,24,30
Region 1,2015,25,188
Region 2,2015,25,1575
Region 3,2015,25,989
Region 4,2015,25,518
Region 5,2015,25,661
Region 6,2015,25,1050
Region 7,2015,25,41
Region 8,2015,25,242
Region 9,2015,25,609
Region 10,2015,25,40
Region 1,2015,26,173
Region 2,2015,26,1403
Region 3,2015,26,974
Region 4,2015,26,461
Region 5,2015,26,535
Region 6,2015,26,897
Region 7,2015,26,24
Region 8,2015,26,184
Region 9,2015,26,551
Region 10,2015,26,30
Region 1,2015,27,168
Region 2,2015,27,1259
Region 3,2015,27,976
Region 4,2015,27,466
Region 5,2015,27,565
Region 6,2015,27,888
Region 7,2015,27,14
