REGION,YEAR,WEEK,ILITOTAL
Tennessee,2023,21,569
Texas,2023,21,708
Utah,2023,21,278
Vermont,2023,21,21
Virginia,2023,21,2300
Washington,2023,21,516
West Virginia,2023,21,104
Wisconsin,2023,21,192
Wyoming,2023,21,14
Commonwealth of the Northern Mariana Islands,2023,21,X
Puerto Rico,2023,21,67
Virgin Islands,2023,21,6
New York City,2023,21,4413
Alabama,2023,22,684
Alaska,2023,22,45
Arizona,2023,22,226
Arkansas,2023,22,133
California,2023,22,7630
Colorado,2023,22,871
Connecticut,2023,22,551
Delaware,2023,22,86
District of Columbia,2023,22,210
Florida,2023,22,7702
Georgia,2023,22,1808
Hawaii,2023,22,695
Idaho,2023,22,51
Illinois,2023,22,769
Indiana,2023,22,574
Iowa,2023,22,28
Kansas,2023,22,92
Kentucky,2023,22,228
Louisiana,2023,22,518
Maine,2023,22,112
Maryland,2023,22,797
Massachusetts,2023,22,991
Michigan,2023,22,790
Minnesota,2023,22,299
Mississippi,2023,22,188
Missouri,2023,22,254
Montana,2023,22,60
Nebraska,2023,22,244
Nevada,2023,22,103
New Hampshire,2023,22,1
New Jersey,2023,22,788
New Mexico,2023,22,482
New York,2023,22,762
North Carolina,2023,22,1011
North Dakota,2023,22,0
Ohio,2023,22,560
Oklahoma,2023,22,149
Oregon,2023,22,445
Pennsylvania,2023,22,528
Rhode Island,2023,22,76
South Carolina,2023,22,506
South Dakota,2023,22,63
Tennessee,2023,22,547
Texas,2023,22,1086
Utah,2023,22,236
Vermont,2023,22,22
Virginia,2023,22,2343
Washington,2023,22,465
West Virginia,2023,22,80
Wisconsin,2023,22,210
Wyoming,2023,22,16
Commonwealth of the Northern Mariana Islands,2023,22,X
Puerto Rico,2023,22,69
Virgin Islands,2023,22,10
New York City,2023,22,4394
Alabama,2023,23,573
Alaska,2023,23,65
Arizona,2023,23,201
Arkansas,2023,23,122
California,2023,23,7683
Colorado,2023,23,741
Connecticut,2023,23,428
Delaware,2023,23,67
District of Columbia,2023,23,304
Florida,2023,23,6375
Georgia,2023,23,1384
Hawaii,2023,23,616
Idaho,2023,23,60
Illinois,2023,23,613
Indiana,2023,23,520
Iowa,2023,23,27
Kansas,2023,23,76
Kentucky,2023,23,199
Louisiana,2023,23,389
Maine,2023,23,104
Maryland,2023,23,679
Massachusetts,2023,23,940
Michigan,2023,23,708
Minnesota,2023,23,286
Mississippi,2023,23,194
Missouri,2023,23,197
Montana,2023,23,52
Nebraska,2023,23,164
Nevada,2023,23,143
New Hampshire,2023,23,1
New Jersey,2023,23,687
New Mexico,2023,23,385
New York,2023,23,823
North Carolina,2023,23,923
North Dakota,2023,23,56
Ohio,2023,23,436
Oklahoma,2023,23,75
Oregon,2023,23,445
Pennsylvania,2023,23,483
Rhode Island,2023,23,102
South Carolina,2023,23,532
South Dakota,2023,23,44
Tennessee,2023,23,458
Texas,2023,23,696
Utah,2023,23,188
Vermont,2023,23,17
Virginia,2023,23,2126
Washington,2023,23,551
West Virginia,2023,23,75
Wisconsin,2023,23,152
Wyoming,2023,23,17
Commonwealth of the Northern Mariana Islands,2023,23,X
Puerto Rico,2023,23,78
Virgin Islands,2023,23,4
New York City,2023,23,3653
Alabama,2023,24,551
Alaska,2023,24,70
Arizona,2023,24,177
Arkansas,2023,24,81
California,2023,24,7081
Colorado,2023,24,666
Connecticut,2023,24,443
Delaware,2023,24,65
District of Columbia,2023,24,211
Florida,2023,24,5726
Georgia,2023,24,1132
Hawaii,2023,24,595
Idaho,2023,24,40
Illinois,2023,24,530
Indiana,2023,24,403
Iowa,2023,24,16
Kansas,2023,24,70
Kentucky,2023,24,191
Louisiana,2023,24,309
Maine,2023,24,99
Maryland,2023,24,667
Massachusetts,2023,24,886
Michigan,2023,24,613
Minnesota,2023,24,252
Mississippi,2023,24,183
Missouri,2023,24,222
Montana,2023,24,45
Nebraska,2023,24,181
Nevada,2023,24,150
New Hampshire,2023,24,6
New Jersey,2023,24,683
New Mexico,2023,24,370
New York,2023,24,797
North Carolina,2023,24,810
North Dakota,2023,24,37
Ohio,2023,24,426
Oklahoma,2023,24,88
Oregon,2023,24,414
Pennsylvania,2023,24,440
Rhode Island,2023,24,91
South Carolina,2023,24,468
South Dakota,2023,24,48
Tennessee,2023,24,355
Texas,2023,24,752
Utah,2023,24,211
Vermont,2023,24,21
Virginia,2023,24,1853
Washington,2023,24,472
West Virginia,2023,24,63
Wisconsin,2023,24,139
Wyoming,2023,24,10
Commonwealth of the Northern Mariana Islands,2023,24,X
Puerto Rico,2023,24,80
Virgin Islands,2023,24,4
New York City,2023,24,3568
Alabama,2023,25,412
Alaska,2023,25,59
Arizona,2023,25,177
Arkansas,2023,25,91
California,2023,25,6583
Colorado,2023,25,594
Connecticut,2023,25,366
Delaware,2023,25,48
District of Columbia,2023,25,187
Florida,2023,25,5377
Georgia,2023,25,1055
Hawaii,2023,25,627
Idaho,2023,25,52
Illinois,2023,25,468
Indiana,2023,25,372
Iowa,2023,25,14
Kansas,2023,25,78
Kentucky,2023,25,144
Louisiana,2023,25,320
Maine,2023,25,106
Maryland,2023,25,562
Massachusetts,2023,25,825
Michigan,2023,25,557
Minnesota,2023,25,247
Mississippi,2023,25,177
Missouri,2023,25,178
Montana,2023,25,42
Nebraska,2023,25,166
Nevada,2023,25,133
New Hampshire,2023,25,2
New Jersey,2023,25,575
New Mexico,2023,25,334
New York,2023,25,741
North Carolina,2023,25,718
North Dakota,2023,25,39
Ohio,2023,25,392
Oklahoma,2023,25,69
Oregon,2023,25,358
Pennsylvania,2023,25,361
Rhode Island,2023,25,65
South Carolina,2023,25,413
South Dakota,2023,25,48
Tennessee,2023,25,310
Texas,2023,25,653
Utah,2023,25,155
Vermont,2023,25,27
Virginia,2023,25,1634
Washington,2023,25,509
West Virginia,2023,25,65
Wisconsin,2023,25,151
Wyoming,2023,25,11
Commonwealth of the Northern Mariana Islands,2023,25,X
Puerto Rico,2023,25,90
Virgin Islands,2023,25,6
New York City,2023,25,3134
Alabama,2023,26,411
Alaska,2023,26,60
Arizona,2023,26,159
Arkansas,2023,26,89
California,2023,26,6211
Colorado,2023,26,529
Connecticut,2023,26,357
Delaware,2023,26,51
District of Columbia,2023,26,182
Florida,2023,26,5118
Georgia,2023,26,983
Hawaii,2023,26,572
Idaho,2023,26,46
Illinois,2023,26,418
Indiana,2023,26,318
Iowa,2023,26,11
Kansas,2023,26,50
Kentucky,2023,26,202
Louisiana,2023,26,300
Maine,2023,26,98
Maryland,2023,26,505
Massachusetts,2023,26,682
Michigan,2023,26,465
Minnesota,2023,26,201
Mississippi,2023,26,128
Missouri,2023,26,162
Montana,2023,26,30
Nebraska,2023,26,134
Nevada,2023,26,124
New Hampshire,2023,26,0
New Jersey,2023,26,513
New Mexico,2023,26,250
New York,2023,26,623
North Carolina,2023,26,596
North Dakota,2023,26,0
Ohio,2023,26,340
Oklahoma,2023,26,58
Oregon,2023,26,334
Pennsylvania,2023,26,374
Rhode Island,2023,26,63
South Carolina,2023,26,360
South Dakota,2023,26,24
Tennessee,2023,26,301
Texas,2023,26,790
Utah,2023,26,149
Vermont,2023,26,20
Virginia,2023,26,1369
Washington,2023,26,416
West Virginia,2023,26,41
Wisconsin,2023,26,136
Wyoming,2023,26,16
Commonwealth of the Northern Mariana Islands,2023,26,X
Puerto Rico,2023,26,90
Virgin Islands,2023,26,5
New York City,2023,26,3005
Alabama,2023,27,424
Alaska,2023,27,53
Arizona,2023,27,130
Arkansas,2023,27,92
California,2023,27,5465
Colorado,2023,27,456
Connecticut,2023,27,321
Delaware,2023,27,46
District of Columbia,2023,27,104
Florida,2023,27,4981
Georgia,2023,27,949
Hawaii,2023,27,541
Idaho,2023,27,57
Illinois,2023,27,425
Indiana,2023,27,331
Iowa,2023,27,10
Kansas,2023,27,53
Kentucky,2023,27,170
Louisiana,2023,27,280
Maine,2023,27,92
Maryland,2023,27,439
Massachusetts,2023,27,598
Michigan,2023,27,380
Minnesota,2023,27,193
Mississippi,2023,27,131
Missouri,2023,27,173
Montana,2023,27,32
Nebraska,2023,27,129
Nevada,2023,27,111
New Hampshire,2023,27,2
New Jersey,2023,27,482
New Mexico,2023,27,279
New York,2023,27,497
North Carolina,2023,27,625
North Dakota,2023,27,44
Ohio,2023,27,351
Oklahoma,2023,27,65
Oregon,2023,27,346
Pennsylvania,2023,27,358
Rhode Island,2023,27,72
South Carolina,2023,27,362
South Dakota,2023,27,49
Tennessee,2023,27,288
Texas,2023,27,670
Utah,2023,27,127
Vermont,2023,27,20
Virginia,2023,27,1380
Washington,2023,27,372
West Virginia,2023,27,29
Wisconsin,2023,27,107
Wyoming,2023,27,14
Commonwealth of the Northern Mariana Islands,2023,27,X
Puerto Rico,2023,27,72
Virgin Islands,2023,27,6
New York City,2023,27,2850
Alabama,2023,28,489
Alaska,2023,28,43
Arizona,2023,28,113
Arkansas,2023,28,81
California,2023,28,5019
Colorado,2023,28,469
Connecticut,2023,28,296
Delaware,2023,28,38
District of Columbia,2023,28,116
Florida,2023,28,4953
Georgia,2023,28,1026
Hawaii,2023,28,568
Idaho,2023,28,49
Illinois,2023,28,383
Indiana,2023,28,332
Iowa,2023,28,18
Kansas,2023,28,56
Kentucky,2023,28,180
Louisiana,2023,28,351
Maine,2023,28,73
Maryland,2023,28,515
Massachusetts,2023,28,631
Michigan,2023,28,370
Minnesota,2023,28,198
Mississippi,2023,28,148
Missouri,2023,28,160
Montana,2023,28,35
Nebraska,2023,28,168
Nevada,2023,28,12
New Hampshire,2023,28,1
New Jersey,2023,28,472
New Mexico,2023,28,261
New York,2023,28,572
North Carolina,2023,28,569
North Dakota,2023,28,28
Ohio,2023,28,343
Oklahoma,2023,28,82
Oregon,2023,28,291
Pennsylvania,2023,28,343
Rhode Island,2023,28,53
South Carolina,2023,28,341
South Dakota,2023,28,23
Tennessee,2023,28,277
Texas,2023,28,703
Utah,2023,28,136
Vermont,2023,28,21
Virginia,2023,28,1298
Washington,2023,28,339
West Virginia,2023,28,42
Wisconsin,2023,28,93
Wyoming,2023,28,7
Commonwealth of the Northern Mariana Islands,2023,28,X
Puerto Rico,2023,28,58
Virgin Islands,2023,28,2
New York City,2023,28,2640
Alabama,2023,29,459
Alaska,2023,29,54
Arizona,2023,29,95
Arkansas,2023,29,74
California,2023,29,4747
Colorado,2023,29,423
Connecticut,2023,29,320
Delaware,2023,29,52
District of Columbia,2023,29,134
Florida,2023,29,5061
Georgia,2023,29,1051
Hawaii,2023,29,651
Idaho,2023,29,33
Illinois,2023,29,408
Indiana,2023,29,338
Iowa,2023,29,21
Kansas,2023,29,56
Kentucky,2023,29,178
Louisiana,2023,29,361
Maine,2023,29,81
Maryland,2023,29,424
Massachusetts,2023,29,597
Michigan,2023,29,346
Minnesota,2023,29,202
Mississippi,2023,29,152
Missouri,2023,29,140
Montana,2023,29,23
Nebraska,2023,29,153
Nevada,2023,29,46
New Hampshire,2023,29,1
New Jersey,2023,29,513
New Mexico,2023,29,275
New York,2023,29,603
North Carolina,2023,29,582
North Dakota,2023,29,45
Ohio,2023,29,372
Oklahoma,2023,29,75
Oregon,2023,29,230
Pennsylvania,2023,29,334
Rhode Island,2023,29,69
South Carolina,2023,29,319
South Dakota,2023,29,35
Tennessee,2023,29,323
Texas,2023,29,639
Utah,2023,29,124
Vermont,2023,29,24
Virginia,2023,29,1311
Washington,2023,29,329
West Virginia,2023,29,42
Wisconsin,2023,29,95
Wyoming,2023,29,12
Commonwealth of the Northern Mariana Islands,2023,29,X
Puerto Rico,2023,29,58
Virgin Islands,2023,29,3
New York City,2023,29,2693
Alabama,2023,30,509
Alaska,2023,30,54
Arizona,2023,30,118
Arkansas,2023,30,72
California,2023,30,4587
Colorado,2023,30,406
Connecticut,2023,30,329
Delaware,2023,30,62
District of Columbia,2023,30,118
Florida,2023,30,5376
Georgia,2023,30,1157
Hawaii,2023,30,668
Idaho,2023,30,40
Illinois,2023,30,440
Indiana,2023,30,317
Iowa,2023,30,21
Kansas,2023,30,72
Kentucky,2023,30,229
Louisiana,2023,30,373
Maine,2023,30,90
Maryland,2023,30,432
Massachusetts,2023,30,617
Michigan,2023,30,356
Minnesota,2023,30,182
Mississippi,2023,30,179
Missouri,2023,30,172
Montana,2023,30,35
Nebraska,2023,30,166
Nevada,2023,30,54
New Hampshire,2023,30,1
New Jersey,2023,30,495
New Mexico,2023,30,272
New York,2023,30,606
North Carolina,2023,30,618
North Dakota,2023,30,39
Ohio,2023,30,325
Oklahoma,2023,30,91
Oregon,2023,30,236
Pennsylvania,2023,30,344
Rhode Island,2023,30,90
South Carolina,2023,30,325
South Dakota,2023,30,25
Tennessee,2023,30,312
Texas,2023,30,660
Utah,2023,30,141
Vermont,2023,30,15
Virginia,2023,30,1318
Washington,2023,30,296
West Virginia,2023,30,46
Wisconsin,2023,30,101
Wyoming,2023,30,20
Commonwealth of the Northern Mariana Islands,2023,30,X
Puerto Rico,2023,30,55
Virgin Islands,2023,30,1
New York City,2023,30,2737
Alabama,2023,31,566
Alaska,2023,31,43
Arizona,2023,31,123
Arkansas,2023,31,71
California,2023,31,4546
Colorado,2023,31,390
Connecticut,2023,31,338
Delaware,2023,31,57
District of Columbia,2023,31,88
Florida,2023,31,5418
Georgia,2023,31,1194
Hawaii,2023,31,698
Idaho,2023,31,37
Illinois,2023,31,566
Indiana,2023,31,344
Iowa,2023,31,29
Kansas,2023,31,54
Kentucky,2023,31,196
Louisiana,2023,31,379
Maine,2023,31,83
Maryland,2023,31,439
Massachusetts,2023,31,606
Michigan,2023,31,336
Minnesota,2023,31,172
Mississippi,2023,31,223
Missouri,2023,31,155
Montana,2023,31,22
Nebraska,2023,31,137
Nevada,2023,31,65
New Hampshire,2023,31,2
New Jersey,2023,31,519
New Mexico,2023,31,245
New York,2023,31,573
North Carolina,2023,31,626
North Dakota,2023,31,32
Ohio,2023,31,342
Oklahoma,2023,31,80
Oregon,2023,31,241
Pennsylvania,2023,31,356
Rhode Island,2023,31,44
South Carolina,2023,31,359
South Dakota,2023,31,27
Tennessee,2023,31,305
Texas,2023,31,757
Utah,2023,31,139
Vermont,2023,31,16
Virginia,2023,31,1367
Washington,2023,31,357
West Virginia,2023,31,38
Wisconsin,2023,31,128
Wyoming,2023,31,9
Commonwealth of the Northern Mariana Islands,2023,31,X
Puerto Rico,2023,31,43
Virgin Islands,2023,31,2
New York City,2023,31,2893
Alabama,2023,32,730
Alaska,2023,32,59
Arizona,2023,32,150
Arkansas,2023,32,111
California,2023,32,4800
Colorado,2023,32,483
Connecticut,2023,32,365
Delaware,2023,32,64
District of Columbia,2023,32,123
Florida,2023,32,5754
Georgia,2023,32,1702
Hawaii,2023,32,689
Idaho,2023,32,59
Illinois,2023,32,533
Indiana,2023,32,427
Iowa,2023,32,29
Kansas,2023,32,72
Kentucky,2023,32,219
Louisiana,2023,32,451
Maine,2023,32,104
Maryland,2023,32,487
Massachusetts,2023,32,665
Michigan,2023,32,389
Minnesota,2023,32,190
Mississippi,2023,32,300
Missouri,2023,32,167
Montana,2023,32,33
Nebraska,2023,32,128
Nevada,2023,32,47
New Hampshire,2023,32,4
New Jersey,2023,32,538
New Mexico,2023,32,377
New York,2023,32,603
North Carolina,2023,32,688
North Dakota,2023,32,35
Ohio,2023,32,330
Oklahoma,2023,32,143
Oregon,2023,32,276
Pennsylvania,2023,32,316
Rhode Island,2023,32,61
South Carolina,2023,32,230
South Dakota,2023,32,27
Tennessee,2023,32,415
Texas,2023,32,735
Utah,2023,32,128
Vermont,2023,32,17
Virginia,2023,32,1466
Washington,2023,32,345
West Virginia,2023,32,52
Wisconsin,2023,32,123
Wyoming,2023,32,13
Commonwealth of the Northern Mariana Islands,2023,32,X
Puerto Rico,2023,32,26
Virgin Islands,2023,32,4
New York City,2023,32,3011
Alabama,2023,33,1059
Alaska,2023,33,63
Arizona,2023,33,195
Arkansas,2023,33,130
California,2023,33,4994
Colorado,2023,33,547
Connecticut,2023,33,370
Delaware,2023,33,73
District of Columbia,2023,33,125
Florida,2023,33,6489
Georgia,2023,33,2876
Hawaii,2023,33,781
Idaho,2023,33,43
Illinois,2023,33,601
Indiana,2023,33,577
Iowa,2023,33,31
Kansas,2023,33,78
Kentucky,2023,33,310
Louisiana,2023,33,514
Maine,2023,33,77
Maryland,2023,33,522
Massachusetts,2023,33,602
Michigan,2023,33,305
Minnesota,2023,33,170
Mississippi,2023,33,391
Missouri,2023,33,188
Montana,2023,33,24
Nebraska,2023,33,168
Nevada,2023,33,50
New Hampshire,2023,33,0
New Jersey,2023,33,503
New Mexico,2023,33,497
New York,2023,33,611
North Carolina,2023,33,862
North Dakota,2023,33,50
Ohio,2023,33,368
Oklahoma,2023,33,72
Oregon,2023,33,282
Pennsylvania,2023,33,380
Rhode Island,2023,33,69
South Carolina,2023,33,474
South Dakota,2023,33,27
Tennessee,2023,33,646
Texas,2023,33,893
Utah,2023,33,140
Vermont,2023,33,23
Virginia,2023,33,1684
Washington,2023,33,331
West Virginia,2023,33,41
Wisconsin,2023,33,101
Wyoming,2023,33,12
Commonwealth of the Northern Mariana Islands,2023,33,X
Puerto Rico,2023,33,45
Virgin Islands,2023,33,5
New York City,2023,33,3170
Alabama,2023,34,1588
Alaska,2023,34,66
Arizona,2023,34,194
Arkansas,2023,34,192
California,2023,34,5491
Colorado,2023,34,761
Connecticut,2023,34,369
Delaware,2023,34,65
District of Columbia,2023,34,146
Florida,2023,34,9105
Georgia,2023,34,3152
Hawaii,2023,34,984
Idaho,2023,34,59
Illinois,2023,34,816
Indiana,2023,34,679
Iowa,2023,34,38
Kansas,2023,34,90
Kentucky,2023,34,489
Louisiana,2023,34,864
Maine,2023,34,98
Maryland,2023,34,541
Massachusetts,2023,34,680
Michigan,2023,34,401
Minnesota,2023,34,171
Mississippi,2023,34,381
Missouri,2023,34,180
Montana,2023,34,38
Nebraska,2023,34,204
Nevada,2023,34,43
New Hampshire,2023,34,1
New Jersey,2023,34,580
New Mexico,2023,34,586
New York,2023,34,608
North Carolina,2023,34,1055
North Dakota,2023,34,25
Ohio,2023,34,463
Oklahoma,2023,34,118
Oregon,2023,34,305
Pennsylvania,2023,34,384
Rhode Island,2023,34,63
South Carolina,2023,34,789
South Dakota,2023,34,36
Tennessee,2023,34,804
Texas,2023,34,1328
Utah,2023,34,179
Vermont,2023,34,16
Virginia,2023,34,2001
Washington,2023,34,397
West Virginia,2023,34,70
Wisconsin,2023,34,132
Wyoming,2023,34,25
Commonwealth of the Northern Mariana Islands,2023,34,X
Puerto Rico,2023,34,55
Virgin Islands,2023,34,17
New York City,2023,34,3036
Alabama,2023,35,1531
Alaska,2023,35,56
Arizona,2023,35,223
Arkansas,2023,35,307
California,2023,35,6347
Colorado,2023,35,883
Connecticut,2023,35,411
Delaware,2023,35,78
District of Columbia,2023,35,176
Florida,2023,35,9251
Georgia,2023,35,2629
Hawaii,2023,35,968
Idaho,2023,35,62
Illinois,2023,35,986
Indiana,2023,35,783
Iowa,2023,35,37
Kansas,2023,35,128
Kentucky,2023,35,621
Louisiana,2023,35,1020
Maine,2023,35,69
Maryland,2023,35,609
Massachusetts,2023,35,647
Michigan,2023,35,512
Minnesota,2023,35,190
Mississippi,2023,35,360
Missouri,2023,35,315
Montana,2023,35,39
Nebraska,2023,35,249
Nevada,2023,35,15
New Hampshire,2023,35,4
New Jersey,2023,35,534
New Mexico,2023,35,576
New York,2023,35,594
North Carolina,2023,35,1120
North Dakota,2023,35,40
Ohio,2023,35,557
Oklahoma,2023,35,132
Oregon,2023,35,283
Pennsylvania,2023,35,433
Rhode Island,2023,35,66
South Carolina,2023,35,834
South Dakota,2023,35,26
Tennessee,2023,35,801
Texas,2023,35,2098
Utah,2023,35,209
Vermont,2023,35,11
Virginia,2023,35,2376
Washington,2023,35,496
West Virginia,2023,35,187
Wisconsin,2023,35,125
Wyoming,2023,35,31
Commonwealth of the Northern Mariana Islands,2023,35,X
Puerto Rico,2023,35,80
Virgin Islands,2023,35,8
New York City,2023,35,3245
Alabama,2023,36,1342
Alaska,2023,36,78
Arizona,2023,36,200
Arkansas,2023,36,274
California,2023,36,6181
Colorado,2023,36,908
Connecticut,2023,36,534
Delaware,2023,36,91
District of Columbia,2023,36,245
Florida,2023,36,8986
Georgia,2023,36,2446
Hawaii,2023,36,895
Idaho,2023,36,85
Illinois,2023,36,956
Indiana,2023,36,830
Iowa,2023,36,50
Kansas,2023,36,141
Kentucky,2023,36,610
Louisiana,2023,36,906
Maine,2023,36,84
Maryland,2023,36,734
Massachusetts,2023,36,763
Michigan,2023,36,666
Minnesota,2023,36,147
Mississippi,2023,36,279
Missouri,2023,36,427
Montana,2023,36,44
Nebraska,2023,36,305
Nevada,2023,36,72
New Hampshire,2023,36,6
New Jersey,2023,36,675
New Mexico,2023,36,648
New York,2023,36,602
North Carolina,2023,36,1448
North Dakota,2023,36,61
Ohio,2023,36,693
Oklahoma,2023,36,159
Oregon,2023,36,348
Pennsylvania,2023,36,575
Rhode Island,2023,36,61
South Carolina,2023,36,656
South Dakota,2023,36,36
Tennessee,2023,36,688
Texas,2023,36,1527
Utah,2023,36,207
Vermont,2023,36,28
Virginia,2023,36,2683
Washington,2023,36,565
West Virginia,2023,36,198
Wisconsin,2023,36,144
Wyoming,2023,36,44
Commonwealth of the Northern Mariana Islands,2023,36,X
Puerto Rico,2023,36,85
Virgin Islands,2023,36,17
New York City,2023,36,3237
Alabama,2023,37,1097
Alaska,2023,37,112
Arizona,2023,37,216
Arkansas,2023,37,278
California,2023,37,6521
Colorado,2023,37,873
Connecticut,2023,37,591
Delaware,2023,37,90
District of Columbia,2023,37,279
Florida,2023,37,8016
Georgia,2023,37,2484
Hawaii,2023,37,1009
Idaho,2023,37,82
Illinois,2023,37,1049
Indiana,2023,37,732
Iowa,2023,37,29
Kansas,2023,37,108
Kentucky,2023,37,525
Louisiana,2023,37,809
Maine,2023,37,105
Maryland,2023,37,759
Massachusetts,2023,37,849
Michigan,2023,37,761
Minnesota,2023,37,229
Mississippi,2023,37,270
Missouri,2023,37,371
Montana,2023,37,42
Nebraska,2023,37,264
Nevada,2023,37,68
New Hampshire,2023,37,4
New Jersey,2023,37,767
New Mexico,2023,37,545
New York,2023,37,756
North Carolina,2023,37,1572
North Dakota,2023,37,77
Ohio,2023,37,675
Oklahoma,2023,37,213
Oregon,2023,37,395
Pennsylvania,2023,37,656
Rhode Island,2023,37,71
South Carolina,2023,37,699
South Dakota,2023,37,40
Tennessee,2023,37,696
Texas,2023,37,1610
Utah,2023,37,218
Vermont,2023,37,9
Virginia,2023,37,2768
Washington,2023,37,595
West Virginia,2023,37,174
Wisconsin,2023,37,201
Wyoming,2023,37,51
Commonwealth of the Northern Mariana Islands,2023,37,X
Puerto Rico,2023,37,76
Virgin Islands,2023,37,15
New York City,2023,37,3701
Alabama,2023,38,1023
Alaska,2023,38,119
Arizona,2023,38,218
Arkansas,2023,38,255
California,2023,38,6499
Colorado,2023,38,951
Connecticut,2023,38,735
Delaware,2023,38,126
District of Columbia,2023,38,311
Florida,2023,38,8092
Georgia,2023,38,2722
Hawaii,2023,38,964
Idaho,2023,38,88
Illinois,2023,38,1102
Indiana,2023,38,867
Iowa,2023,38,50
Kansas,2023,38,112
Kentucky,2023,38,534
Louisiana,2023,38,799
Maine,2023,38,116
Maryland,2023,38,850
Massachusetts,2023,38,990
Michigan,2023,38,816
Minnesota,2023,38,316
Mississippi,2023,38,279
Missouri,2023,38,361
Montana,2023,38,44
Nebraska,2023,38,231
Nevada,2023,38,57
New Hampshire,2023,38,10
New Jersey,2023,38,851
New Mexico,2023,38,643
New York,2023,38,955
North Carolina,2023,38,1637
North Dakota,2023,38,69
Ohio,2023,38,739
Oklahoma,2023,38,245
Oregon,2023,38,399
Pennsylvania,2023,38,754
Rhode Island,2023,38,156
South Carolina,2023,38,708
South Dakota,2023,38,76
Tennessee,2023,38,682
Texas,2023,38,1127
Utah,2023,38,209
Vermont,2023,38,28
Virginia,2023,38,2806
Washington,2023,38,590
West Virginia,2023,38,224
Wisconsin,2023,38,264
Wyoming,2023,38,175
Commonwealth of the Northern Mariana Islands,2023,38,X
Puerto Rico,2023,38,123
Virgin Islands,2023,38,12
New York City,2023,38,5056
Alabama,2023,39,1006
